avg_epoch_time,total_training_time,total_num_epochs,num_epochs_early_stopping,patience,loss_function,test_loss,test_loss_error,optimiser,learning_rate,activation_function,no_hidden_layers,batch_size,no_nodes,predicted_feature,predictor_features,training_loss,overfitting,test_size,dropout_rate,accuracy_threshold,Emittance_train_loss,Emittance_test_loss,Emittance_test_accuracy,Beam Energy_train_loss,Beam Energy_test_loss,Beam Energy_test_accuracy,Beam Spread_train_loss,Beam Spread_test_loss,Beam Spread_test_accuracy
0.04180179216007498,13.86327838897705,700,187,50,MSELoss(),459.4000602056516,205.1076970991482,Adam,0.001,Leaky ReLU,10,30,6,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",507.2302749633789,Test was better??,0.25,0.2,0.1,1528.1992990378565,1374.3304726005401,0.06375838926174497,0.026257667790523312,0.028264564843285805,0.28187919463087246,3.6779210031432594,3.841455982835501,0.3691275167785235
0.04185416718729499,43.76971435546875,700,588,50,MSELoss(),566.3071471348705,247.78297343503453,Adam,0.0005,Leaky ReLU,10,30,6,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",371.3118835449219,Overfitting,0.25,0.2,0.1,1118.8332996752438,1694.8392166035287,0.06375838926174497,0.026206558104604483,0.03305822253327242,0.2651006711409396,2.5521980956096777,4.049142445493865,0.412751677852349
0.05671564467176546,32.57025098800659,700,299,50,MSELoss(),699.1244651665122,335.66880174962967,Adam,0.0005,Leaky ReLU,10,30,6,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",417.9429979324341,Overfitting,0.1,0.2,0.1,5088.0633855270125,2093.1713474079716,0.0423728813559322,0.0850743125192821,0.01981707171426486,0.5338983050847458,12.172810889906803,4.182308221267442,0.3644067796610169
0.058203834993175316,17.786003351211548,700,158,50,MSELoss(),548.1004731776351,238.7527612297228,Adam,0.001,Leaky ReLU,10,30,6,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",470.2615566253662,Overfitting,0.1,0.2,0.1,5722.9384677693,1640.2576469809321,0.07627118644067797,0.09634262905850755,0.01993089576520152,0.4830508474576271,15.750145684864561,4.023845135155371,0.2457627118644068
0.07348917153748599,14.829161882400513,700,110,50,MSELoss(),238.76534180721995,91.18843087131211,Adam,0.001,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",501.17479133605957,Test was better??,0.1,0.2,0.1,6104.026678052999,714.7542900473385,0.05084745762711865,0.09170421241324837,0.024021692542453944,0.5169491525423728,11.912879605414505,1.5176843748254292,0.5254237288135594
0.06040775900085767,9.747523069381714,700,84,50,MSELoss(),593.9097212452,248.15212138753267,Adam,0.001,Leaky ReLU,10,30,24,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",417.5945358276367,Overfitting,0.1,0.2,0.1,5086.123445155257,1778.1573020805747,0.1016949152542373,0.06261096923943546,0.016574437524807657,0.5847457627118644,9.882947044857477,3.5553876989978854,0.5084745762711864
0.06360791397245624,9.5275297164917,700,79,50,MSELoss(),399.5739109879833,127.12077719210217,Adam,0.001,Leaky ReLU,10,30,48,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",519.3222160339355,Test was better??,0.1,0.2,0.1,6320.159663830774,1195.4502004849708,0.07627118644067797,0.08747532726975821,0.019012243265949063,0.423728813559322,17.244326361155107,3.252585423194756,0.3050847457627119
0.0609258988634088,30.8503839969635,700,266,50,MSELoss(),690.834127135196,297.12637965587834,Adam,0.001,Leaky ReLU,10,30,36,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",651.9987468719482,Overfitting,0.1,0.2,0.1,7932.469916909428,2066.170190843485,0.07627118644067797,0.11623771766484794,0.031375321449112085,0.2711864406779661,24.009088136382022,6.300816770327294,0.1864406779661017
0.0774436989030638,19.62319779396057,1000,143,50,HuberLoss(),8.870190903291864,2.1835608483098308,Adam,0.001,Leaky ReLU,12,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",7.809084534645081,Overfitting,0.1,0.2,0.1,91.99282225915941,25.736692913508012,0.059322033898305086,0.04459151899505217,0.00900480347701301,0.4576271186440678,3.259887811491045,0.8648737608376196,0.4067796610169492
0.07482798546552658,16.038557529449463,1000,120,50,L1Loss(),7.097167588896671,0.7782460835447398,Adam,0.001,Leaky ReLU,12,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",8.343766242265701,Test was better??,0.1,0.2,0.1,96.84703891560183,20.35845497907218,0.06779661016949153,0.44114238440485326,0.08843311755839041,0.4152542372881356,4.5340525800898925,0.8446174334671538,0.4661016949152542
